IDS,1,2,3,7,9,11,12,13,15,16,18,19,20,25,26,29,31,32,34,36,37,38,39,45,50,51,52,53,54,55,56,57,60,61,62,64,65,66,67,69,74,76,77,78,79,80,81,83,85,87,89,90,91,92,98,99,101,103,104,105,106,107,109,111,113,114,115,116,122,125,127,128,131,132,133,134,135,136,138,141,142,143,144,147,148,152,153,154,158,162,163,164,168,169,172,175,178,180,181,182,183,185,189,190,193,194,195,196,197,198,200,201,202,203,204,205,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,227,228,229,230,231,237,238,239,240,241,242,243,244,245,246,247,248,249,250,252,253,254,257,258,260,262,264,269,270,273,275,276,278,279,280,282,284,287,288,289,291,295,297,298
16,153947,141499,74177,150771,47520,48408,47507,47535,47521,0,143365,143542,156574,140059,89370,156138,152397,152374,143175,154198,140038,140038,101628,143217,139403,74441,74169,74717,74696,142960,156848,140464,141440,74571,74603,142927,140628,142120,153746,141060,137749,158030,137624,140204,140231,140178,140262,140259,140179,140152,140151,140167,151182,135891,141616,141525,134107,141864,141999,141549,157989,138225,139028,157473,153662,80695,74559,137854,152041,140778,142064,87714,140064,140041,140118,140112,139748,142439,157727,158128,155171,148503,153558,153756,149202,137368,137457,137332,139343,137407,137384,74844,149358,136652,143514,141452,141647,141074,136053,138614,149180,154842,148992,148051,139944,140011,140015,140083,139969,140091,139933,140002,140008,140046,140189,140009,140038,139985,140030,139946,139977,139933,140046,140053,139934,140089,139981,140092,140048,140073,140017,139974,140029,142444,142282,74129,74169,74037,140999,141647,135847,135717,135787,75020,74185,145819,144138,143933,150105,146960,147148,146950,146963,147097,146985,146962,153851,156640,141210,141998,141240,141873,141890,141882,142014,141998,141246,141162,141886,140205,137413,151427,140169,134122,138268,53429,156047,146984
18,153589,101080,131837,138638,133234,143023,133240,133240,133240,143365,0,18700,149926,93464,132400,151653,150850,150740,106083,147662,93336,93260,132324,49319,108269,131813,131648,131892,131813,109987,148675,110915,91662,131850,131957,43751,112370,104230,146736,97965,97458,154659,106878,95227,95422,95389,95299,95351,95366,95320,95444,95187,138438,111844,102288,101704,108013,98913,99209,101550,153697,115019,107665,152280,146865,132210,131738,106082,132130,106592,103575,132369,93353,93293,93239,93260,93297,101881,154386,154526,155490,127845,144265,146249,138891,114225,114304,114312,122437,113264,113441,131977,139512,112151,52602,101081,100301,97582,111401,115270,139780,139345,139439,139084,93537,93517,93538,93623,93488,93751,93372,93589,93518,93413,93674,93511,93586,93309,93626,93346,93445,93372,93349,93553,93368,93452,93741,93652,93420,93555,93786,93536,93560,100456,110810,131664,131655,131715,97740,99810,111980,111523,111750,131766,131749,114876,109522,109245,140884,124152,124732,124104,124075,124158,124476,124092,149801,151533,90275,93312,90341,93117,93192,93125,93500,93300,90276,90220,93126,110472,115104,138715,111637,108842,102081,132920,151014,124995
19,153618,101361,132256,138740,133475,143259,133481,133481,133481,143542,18700,0,150156,93587,132660,151681,150959,150956,106335,147783,93440,93364,132638,50329,108113,132221,132109,132302,132221,110175,148750,110681,91966,132213,132320,45579,112195,104617,146764,98396,97121,154665,106824,95590,95718,95676,95668,95753,95673,95658,95793,95601,138584,112339,102544,102048,108461,99485,99778,101615,153635,115376,107445,152419,146876,132610,132201,106062,132104,106317,103567,132549,93365,93300,93326,93322,93448,102256,154472,154508,155551,127953,144299,146142,138995,114698,114809,114628,122623,113557,113696,132364,139762,112731,54043,101231,100580,97922,111810,115086,139973,139567,139452,138935,93593,93594,93628,93612,93548,93864,93433,93563,93589,93515,93726,93620,93610,93531,93679,93488,93536,93497,93522,93585,93479,93544,93733,93790,93531,93581,93877,93565,93656,101045,110487,132147,132095,132176,98150,100279,112326,111865,112122,132151,132147,114788,109704,109370,140814,124315,124917,124289,124277,124313,124756,124342,149825,151600,90455,93635,90586,93365,93352,93315,93738,93623,90542,90455,93320,110243,115793,138934,111664,109053,102645,133276,151114,124684
20,151213,148771,151770,154112,151831,156717,151831,151831,151833,156574,149926,150156,0,148342,151996,154703,133491,133368,149785,151790,148331,148331,151771,150025,150268,151804,151818,151800,151804,149610,158880,149981,149432,151833,151816,149679,148236,149427,150509,148184,148150,147259,147599,148431,148453,148486,148492,148473,148486,148518,148517,148520,153933,147854,149085,148992,147527,149214,149253,148935,148486,149025,150232,130440,150646,151936,151785,147203,155423,149169,149246,151974,148461,148505,148357,148372,148429,149398,146601,147863,153640,151670,154931,150146,137262,149116,149177,149238,152975,149208,149237,151890,137154,147932,150078,148857,149382,148116,148930,149114,136772,156579,153698,156201,148373,148456,148388,148373,148395,148467,148432,148384,148456,148478,148322,148422,148375,148445,148391,148380,148393,148452,148330,148370,148432,148508,148353,148415,148498,148470,148375,148451,148432,150166,150123,151800,151798,151840,148142,148808,149034,149022,148989,151812,151914,150808,150539,150586,133218,153290,153312,153170,153225,153130,153392,153222,152386,154123,149681,149167,149747,149056,149059,149042,149254,149167,149803,149768,149082,149650,149151,154436,149604,148832,149623,151769,153924,151999
25,152991,88168,127742,135715,129383,139802,129395,129372,129373,140059,93464,93587,148342,0,128588,151578,149173,149130,97290,147371,8933,8854,128082,95010,100722,127610,127541,127635,127610,101172,147116,103210,80285,127573,127648,93518,103736,94913,145972,83732,82481,154501,95168,80576,80703,80706,80671,80649,80666,80690,80627,80525,135277,103218,90290,89602,98511,85889,86122,90389,153191,107929,98378,151266,145985,128794,127716,94753,130103,96841,92879,128130,8736,9711,8793,9084,76605,90289,154147,154399,155282,123333,142850,145752,136978,106309,106328,106344,117356,105761,105562,127778,137181,103963,96730,89269,88359,83514,102478,108274,137181,137078,135514,133510,9215,9042,9193,9190,9458,11030,9166,9349,8992,9912,10796,9561,9426,9464,9425,8755,9153,9434,8785,9421,9415,9857,9594,9522,9826,9578,9549,9294,9195,90135,101411,127557,127532,127610,83533,87288,103689,103337,103659,127761,127728,107143,102233,102123,138107,120139,120507,120017,119981,119664,120160,120049,149886,151636,81150,85992,81319,85782,85731,85732,86218,85958,81408,81402,85712,101992,106869,136079,103865,99355,89946,129427,150964,117593
26,153389,131184,54997,143086,69517,89616,69511,69600,69549,89370,132400,132660,151996,128588,0,152909,152323,152310,132358,150384,128428,128428,83874,132197,129082,55237,54807,55242,55374,132591,154412,130201,130000,55103,55358,131888,128551,131147,147469,129083,125089,154097,126134,128143,128160,128219,128219,128262,128219,128171,128115,128186,143154,123341,130936,130731,121084,130323,130542,130403,153544,126007,128042,153861,147429,62071,55384,125725,143935,128722,131412,41715,128425,128399,128407,128403,128099,131352,153938,154002,155150,140741,149406,147492,143182,125389,125509,125307,126526,124492,124440,55920,143588,123518,132665,130652,130640,129075,122638,127063,143357,149235,143414,148036,128203,128383,128232,128286,128355,128250,128270,128256,128340,128342,128624,128257,128278,128302,128341,128323,128230,128286,128332,128301,128290,128388,128247,128325,128346,128260,128309,128291,128363,131132,131567,54908,54729,54664,128910,131027,123349,123088,123350,55528,55301,136272,134073,133803,144402,137788,138089,137790,137755,137936,138008,137801,150180,152876,130028,131199,130005,131006,130993,131002,131074,131199,130023,129960,131006,129861,125385,143673,129670,120767,127326,70805,152129,138497
29,155621,151688,152823,153348,152907,156166,152907,152907,152911,156138,151653,151681,154703,151578,152909,0,154984,155031,151555,146895,151495,151495,152958,151761,151845,152777,152818,152836,152797,151694,158866,152052,151795,152852,152852,151639,151821,151725,152015,151628,151465,156461,151264,151797,151857,151857,151817,151797,151857,151797,151736,151818,153137,151908,151648,151650,151492,151646,152014,151717,155748,151570,151730,156092,151961,152963,152794,151665,153633,151453,151727,152915,151516,151499,151532,151470,151407,151767,156036,156118,156925,152694,153777,152045,149788,151404,151427,151344,152226,151613,151523,152874,149622,151673,151755,151610,151736,151598,151534,151317,149658,154924,152847,156174,151344,151413,151324,151419,151443,151457,151443,151478,151417,151440,151384,151350,151425,151461,151443,151408,151367,151443,151422,151464,151444,151440,151324,151369,151440,151480,151394,151443,151487,152138,151944,152820,152818,152795,151616,151833,151491,151569,151448,152888,152818,151976,151879,151832,150408,152881,152898,152822,152853,152877,152939,152760,153467,153862,151780,151841,151790,151894,151873,151893,151907,151841,151767,151760,151837,151846,151092,153510,151890,151655,151620,152903,151421,152930
31,148697,150040,152153,154971,152235,152340,152228,152228,152249,152397,150850,150959,133491,149173,152323,154984,0,24791,150775,151657,149091,149117,152439,150731,151071,152152,152181,152214,152152,150379,158613,151833,150244,152243,152263,150344,150621,150662,152562,149653,149336,142606,149499,149698,149725,149790,149790,149765,149770,149846,149736,149765,154786,150273,149975,149987,150281,150206,150311,150190,151406,150676,151217,131069,152691,152286,152156,149986,156466,150291,150458,152116,149171,149198,149169,149162,149647,150783,139378,146722,148575,152436,155255,152713,138050,150283,150264,150218,153599,150385,150240,152294,137679,150264,150741,150013,150549,149555,149981,149966,137845,157246,154794,153012,149152,149155,149143,149172,149152,149249,149173,149134,149155,149168,149201,149251,149109,149116,149175,149134,149172,149173,149132,149155,149194,149171,149152,149184,149168,149203,149169,149129,149164,151063,151160,152226,152221,152225,149555,150006,150054,150055,150102,152216,152257,152087,150991,151040,139445,154992,155001,155031,155002,154934,154968,155048,153359,154528,150621,151288,150583,151206,151211,151213,151294,151288,150596,150631,151238,151559,150072,155238,151636,150015,150885,152328,154460,152956
32,148697,149949,152150,154937,152233,152338,152226,152226,152247,152374,150740,150956,133368,149130,152310,155031,24791,0,150713,151665,149047,149094,152444,150664,151085,152150,152176,152211,152150,150341,158589,151765,150219,152240,152260,150367,150613,150603,152523,149550,149302,142585,149437,149633,149639,149704,149704,149700,149704,149760,149671,149719,154772,150200,149846,149895,150268,150255,150319,150150,151402,150607,151085,130876,152684,152243,152153,149863,156464,150208,150427,152113,149128,149155,149106,149139,149543,150769,139338,146654,148529,152347,155210,152747,138104,150190,150171,150094,153580,150359,150193,152291,137753,150233,150774,149900,150574,149477,149933,149930,137970,157273,154778,152954,149109,149092,149100,149129,149066,149206,149130,149091,149092,149125,149138,149208,149066,149073,149132,149071,149129,149110,149046,149112,149151,149128,149109,149119,149125,149152,149126,149086,149101,151041,151123,152223,152218,152223,149478,149999,150094,150015,150082,152213,152256,152027,150949,150998,139419,155001,155031,155015,155011,154922,154934,155038,153358,154507,150601,151268,150540,151186,151211,151214,151274,151269,150576,150611,151195,151522,150120,155224,151579,149936,150823,152326,154432,152880
34,153913,104361,131974,135908,133391,142958,133401,133401,133402,143175,106083,106335,149785,97290,132358,151555,150775,150713,0,148351,96928,96886,132228,106741,101242,131958,131842,131998,131962,98195,146687,104246,99304,131877,131889,105729,111630,77160,147069,87763,97456,154908,105838,87507,87713,87732,87621,87768,87734,87625,87692,87644,135816,111579,86942,86111,107761,101416,101700,86773,153883,115050,99365,152412,147166,132446,131860,105160,125831,105702,89173,131753,97016,96935,97036,96981,96895,104617,154627,154797,155454,122636,143256,146522,138998,114382,114375,114204,122648,113536,113444,132043,139640,112055,107957,85912,103029,87508,111398,115342,139880,133163,140020,138909,96750,96852,96779,96854,96730,97109,96656,96841,96883,96686,97277,96855,96656,96906,96976,96594,96730,96749,96757,96859,96707,96726,96930,96857,96714,96876,97053,96774,96796,103910,109135,131858,131848,131907,87461,102159,112310,111870,112198,131980,131865,94891,100902,100867,140335,125991,126236,125910,125890,125598,126117,125856,150614,152434,99987,102194,100103,102230,102346,102300,102443,102182,100188,100209,102305,102883,115279,136402,103883,109417,104357,132998,151139,126397
